Reading, Time (micro), X Coord, Y Coord,
4605,52711144,0.393421,0.350653,
4606,52723010,0.39306,0.350375,
4607,52734181,0.392872,0.350155,
4608,52744431,0.392757,0.350066,
4609,52756247,0.392812,0.350041,
4610,52767548,0.392826,0.349949,
4611,52777721,0.392804,0.349951,
4612,52789503,0.393613,0.353116,
4613,52800755,0.395612,0.361554,
4614,52811127,0.398657,0.376888,
4615,52823033,0.402179,0.393317,
4616,52834059,0.405268,0.407939,
4617,52844371,0.408128,0.419658,
4618,52856290,0.410336,0.430259,
4619,52867370,0.41241,0.440015,
4620,52877604,0.414386,0.448672,
4621,52889554,0.41619,0.456186,
4622,52900697,0.417895,0.462651,
4623,52910866,0.419512,0.468446,
4624,52922839,0.421005,0.473399,
4625,52933900,0.422267,0.477496,
4626,52944347,0.423373,0.480962,
4627,52956139,0.424362,0.484021,
4628,52967134,0.4253,0.487015,
4629,52977580,0.426077,0.489431,
4630,52989596,0.426594,0.491903,
4631,53000611,0.427186,0.494307,
4632,53010902,0.427671,0.496837,
4633,53022826,0.428428,0.498796,
4634,53033872,0.428889,0.500614,
4635,53044161,0.429295,0.502181,
4636,53056080,0.429656,0.504191,
4637,53067082,0.430089,0.506004,
4638,53077463,0.430557,0.50777,
4639,53089256,0.430953,0.508813,
4640,53100480,0.431286,0.509868,next
4641,53110834,0.431554,0.510796,
4642,53122683,0.431648,0.511955,
4643,53133748,0.431739,0.512639,
4644,53144127,0.431848,0.513252,
4645,53155907,0.432167,0.513555,
4646,53167015,0.432508,0.513977,
4647,53177327,0.433118,0.514318,
4648,53189113,0.435424,0.514659,
4649,53200345,0.438578,0.515049,
4650,53210652,0.442437,0.515324,
4651,53222443,0.445313,0.515403,
4652,53233736,0.44842,0.515159,
4653,53244046,0.451576,0.515018,
4654,53255807,0.454415,0.515116,
4655,53266990,0.45659,0.515403,
4656,53277327,0.458319,0.515714,
4657,53289120,0.460098,0.515903,
4658,53300292,0.461804,0.516352,
4659,53310673,0.463369,0.516978,
4660,53322508,0.464929,0.517795,
4661,53333609,0.466119,0.518695,
4662,53344036,0.467198,0.519466,
4663,53355748,0.468091,0.520072,
4664,53366838,0.469183,0.520515,
4665,53377163,0.470212,0.520854,
4666,53389042,0.471204,0.521015,
4667,53400197,0.472129,0.520888,
4668,53410553,0.47288,0.520702,
4669,53422347,0.47249,0.521515,
4670,53433479,0.471059,0.523186,
4671,53443897,0.468745,0.525571,
4672,53455580,0.466404,0.527572,
4673,53466831,0.464461,0.529533,
4674,53477139,0.462537,0.531335,
4675,53488948,0.460823,0.532943,
4676,53499981,0.459198,0.534392,
4677,53510481,0.457768,0.535812,
4678,53522248,0.456307,0.537153,
4679,53533356,0.454778,0.538249,
4680,53543818,0.453332,0.539132,
4681,53555505,0.452269,0.540029,
4682,53566660,0.451573,0.540739,
4683,53577143,0.450892,0.541236,
4684,53588875,0.450217,0.54164,
4685,53600050,0.449409,0.542155,
4686,53610372,0.448758,0.542766,
4687,53622237,0.448074,0.543599,
4688,53633242,0.447528,0.544408,
4689,53643501,0.446877,0.545316,
4690,53655370,0.446392,0.545951,
4691,53666550,0.445915,0.546456,
4692,53676970,0.445662,0.546686,
4693,53688784,0.44673,0.546777,
4694,53699785,0.448827,0.546864,
4695,53710210,0.451911,0.547127,
4696,53722009,0.454643,0.547418,
4697,53733161,0.457384,0.547594,
4698,53743554,0.459949,0.547898,
4699,53755345,0.462181,0.548181,
4700,53766627,0.463921,0.548555,
4701,53776820,0.465476,0.548737,
4702,53788597,0.466826,0.549051,
4703,53799777,0.468532,0.549292,
4704,53810060,0.470151,0.549917,
4705,53822001,0.471857,0.550903,
4706,53833166,0.472865,0.552373,
4707,53843372,0.47366,0.553814,
4708,53855310,0.474324,0.555056,
4709,53866385,0.475218,0.556282,
4710,53876703,0.476102,0.557152,
4711,53888492,0.476778,0.557815,
4712,53899665,0.477374,0.558165,
4713,53909977,0.4779,0.558495,
4714,53921735,0.478609,0.558802,
4715,53933046,0.478249,0.559582,
4716,53943354,0.476549,0.561224,
4717,53955129,0.473118,0.563347,
4718,53966298,0.469822,0.565425,
4719,53976587,0.467063,0.567251,
4720,53988433,0.464986,0.569317,
4721,53999647,0.462982,0.571218,
4722,54010098,0.461158,0.572973,
4723,54021828,0.459045,0.574622,
4724,54032885,0.456969,0.576431,
4725,54043365,0.455026,0.578278,
4726,54054959,0.453235,0.579969,
4727,54066291,0.451948,0.58141,
4728,54076609,0.450733,0.582744,
4729,54088358,0.4499,0.583741,
4730,54099459,0.449127,0.584582,
4731,54109942,0.448524,0.585115,
4732,54121643,0.447951,0.585803,
4733,54132872,0.447132,0.586436,
4734,54143196,0.446292,0.587108,
4735,54154963,0.445594,0.587434,
4736,54166091,0.445273,0.587681,
4737,54176400,0.444868,0.587881,
4738,54188255,0.444552,0.588681,
4739,54199437,0.444269,0.589667,
4740,54209760,0.444125,0.590712,
4741,54221556,0.444088,0.591263,
4742,54232778,0.443846,0.591914,
4743,54243233,0.443605,0.592555,
4744,54254982,0.443492,0.593224,
4745,54266082,0.444539,0.593833,
4746,54276331,0.44682,0.594183,
4747,54288273,0.449689,0.59447,
4748,54299371,0.452321,0.594687,
4749,54309756,0.454561,0.5947,
4750,54321587,0.457081,0.5946,
4751,54332683,0.4591,0.594468,
4752,54343011,0.461095,0.594869,
4753,54354820,0.4625,0.595206,
4754,54366015,0.464132,0.595456,
4755,54376414,0.465612,0.595281,
4756,54388164,0.467675,0.595498,
4757,54399210,0.469288,0.595794,
4758,54409539,0.470873,0.596425,
4759,54421437,0.471886,0.596861,
4760,54432587,0.472692,0.597386,
4761,54442920,0.473313,0.597827,
4762,54454824,0.47373,0.598096,
4763,54465926,0.474432,0.597965,
4764,54476292,0.475151,0.597634,
4765,54488110,0.475819,0.597265,
4766,54499189,0.475959,0.597596,
4767,54509629,0.47495,0.598559,
4768,54521446,0.473086,0.600139,
4769,54532497,0.470582,0.601573,
4770,54542917,0.468372,0.603177,
4771,54554746,0.465777,0.605019,
4772,54565668,0.463488,0.607142,
4773,54576136,0.461328,0.609077,
4774,54587976,0.459638,0.610574,
4775,54599056,0.458079,0.611782,
4776,54609507,0.456663,0.612666,
4777,54621238,0.45521,0.613369,
4778,54632417,0.453813,0.614245,
4779,54642832,0.452764,0.614987,
4780,54654625,0.451987,0.61569,
4781,54665634,0.451296,0.616046,
4782,54676034,0.450494,0.616283,
4783,54687895,0.449523,0.616491,
4784,54698934,0.448448,0.616663,
4785,54709370,0.447516,0.617038,
4786,54721259,0.447126,0.617691,
4787,54732416,0.446776,0.618283,
4788,54742532,0.446296,0.618755,
4789,54754386,0.446166,0.619265,
4790,54765586,0.447274,0.619421,
4791,54775911,0.449587,0.619634,
4792,54787732,0.451987,0.619381,
4793,54799005,0.454139,0.619236,
4794,54809200,0.455945,0.61919,
4795,54821104,0.457493,0.619195,
4796,54832233,0.458684,0.61913,
4797,54842486,0.459991,0.618973,
4798,54854396,0.46167,0.61869,
4799,54865521,0.463571,0.618602,
4800,54875786,0.465165,0.618313,
4801,54887676,0.466656,0.618168,
4802,54898742,0.467796,0.618193,
4803,54909039,0.468938,0.618388,
4804,54920923,0.469713,0.618361,
4805,54932112,0.470497,0.618303,
4806,54942385,0.471194,0.618255,
4807,54954274,0.472067,0.618297,
4808,54965454,0.472907,0.618299,
4809,54975651,0.473699,0.618234,
4810,54987589,0.474288,0.617882,
4811,54998742,0.474933,0.617369,
4812,55009010,0.475559,0.616826,
4813,55020887,0.476275,0.616806,
4814,55032013,0.476804,0.616567,
4815,55042324,0.477213,0.616425,
4816,55054201,0.477478,0.615839,
4817,55065242,0.477447,0.615483,
4818,55075700,0.476751,0.615526,
4819,55087463,0.475345,0.616232,
4820,55098674,0.473792,0.617271,
4821,55109031,0.472333,0.618187,
4822,55120811,0.470882,0.618948,
4823,55132038,0.469499,0.619844,
4824,55142217,0.468241,0.620756,
4825,55154120,0.46741,0.621643,
4826,55165188,0.466625,0.622191,
4827,55175561,0.465847,0.622561,
4828,55187387,0.464668,0.622879,
4829,55198489,0.463647,0.62317,
4830,55208856,0.462759,0.623515,
4831,55220748,0.462253,0.623859,
4832,55231796,0.461602,0.624129,
4833,55242222,0.461021,0.624517,
4834,55253986,0.460451,0.624891,
4835,55265137,0.460023,0.625239,
4836,55275440,0.459621,0.625507,
4837,55287393,0.459187,0.625851,
4838,55298653,0.458817,0.626147,
4839,55308751,0.458385,0.62619,
4840,55320703,0.458037,0.626055,
4841,55331875,0.457604,0.626326,
4842,55342128,0.457369,0.62674,
4843,55353908,0.457048,0.627008,
4844,55365030,0.45719,0.626694,
4845,55375400,0.458127,0.626206,
4846,55387186,0.46006,0.62589,
4847,55398405,0.462208,0.625776,
4848,55408640,0.464089,0.625829,
4849,55420532,0.466031,0.625872,
4850,55431722,0.468226,0.625821,
4851,55442122,0.470324,0.625596,
4852,55453860,0.472002,0.625136,
4853,55465014,0.473375,0.624651,
4854,55475308,0.474687,0.624366,
4855,55487135,0.475965,0.624529,
4856,55498245,0.477084,0.625201,
4857,55508632,0.478036,0.625975,
4858,55520493,0.479113,0.626828,
4859,55531672,0.480142,0.627543,
4860,55541958,0.481184,0.62805,
4861,55553813,0.481811,0.628136,
4862,55564959,0.482161,0.627979,
4863,55575307,0.482465,0.62759,
4864,55587085,0.482873,0.627239,
4865,55598246,0.483461,0.62681,
4866,55608513,0.483784,0.626873,
4867,55620349,0.482984,0.628821,
4868,55631439,0.48124,0.63307,
4869,55641906,0.478929,0.639213,
4870,55653621,0.477313,0.645325,
4871,55664756,0.475964,0.651085,
4872,55675243,0.474681,0.656561,
4873,55686932,0.473227,0.661247,
4874,55698128,0.471704,0.66576,
4875,55708498,0.470173,0.669863,
4876,55720316,0.469007,0.673843,
4877,55731538,0.467916,0.677683,
4878,55741877,0.466904,0.681066,
4879,55753788,0.465892,0.683791,
4880,55764672,0.464896,0.685949,
4881,55775113,0.46408,0.687992,
4882,55786949,0.463288,0.689882,
4883,55797962,0.46269,0.691477,
4884,55808423,0.461992,0.692895,
4885,55820266,0.461342,0.694885,
4886,55831254,0.460559,0.69747,
4887,55841781,0.459681,0.700234,
4888,55853611,0.458922,0.702667,
4889,55864719,0.458207,0.704888,
4890,55875156,0.457607,0.707055,
4891,55886761,0.456838,0.709183,
4892,55897846,0.456156,0.710995,
4893,55908447,0.455533,0.712582,
4894,55920055,0.455005,0.713935,
4895,55931302,0.454562,0.715439,
4896,55941654,0.454204,0.717025,
4897,55953344,0.454159,0.718738,
4898,55964539,0.454108,0.720131,
4899,55974921,0.454002,0.721316,
4900,55986596,0.453999,0.722387,
4901,55997706,0.453983,0.723283,
4902,56008238,0.453999,0.7243,
4903,56019982,0.453331,0.724883,
4904,56031086,0.453659,0.725706,
4905,56041553,0.455263,0.726345,
4906,56053272,0.4585,0.727199,
4907,56064395,0.461606,0.728026,
4908,56074845,0.46407,0.7289,
4909,56086690,0.466394,0.729785,
4910,56097790,0.468152,0.730664,
4911,56108097,0.469969,0.731565,
4912,56119957,0.471489,0.73232,
4913,56131117,0.473222,0.733068,
4914,56141457,0.474613,0.733665,
4915,56153265,0.475972,0.734332,
4916,56164451,0.476959,0.734676,
4917,56174826,0.478042,0.734978,
4918,56186622,0.4791,0.735236,
4919,56197626,0.480398,0.735664,
4920,56208040,0.481519,0.736104,
4921,56219878,0.482726,0.73671,
4922,56230891,0.483839,0.737318,
4923,56241459,0.484733,0.737979,
4924,56253219,0.485531,0.738497,
4925,56264244,0.486334,0.738923,
4926,56274744,0.487169,0.739233,
4927,56286460,0.487807,0.739198,
4928,56297557,0.488271,0.739099,
4929,56307888,0.489338,0.738892,
4930,56319756,0.490804,0.738922,
4931,56330876,0.492826,0.738848,
4932,56341357,0.494803,0.738836,
4933,56353129,0.496777,0.738859,
4934,56364139,0.498573,0.738991,
4935,56374546,0.500184,0.739296,
4936,56386336,0.501326,0.739351,
4937,56397469,0.502036,0.739262,
4938,56407859,0.502614,0.739061,
4939,56419601,0.503227,0.738903,
4940,56430881,0.503952,0.739242,
4941,56441105,0.504558,0.739602,
4942,56452878,0.505147,0.740208,
4943,56464198,0.505833,0.740597,
4944,56474393,0.506573,0.740832,
4945,56486184,0.507166,0.740719,
4946,56497367,0.50777,0.740583,
4947,56507671,0.508299,0.740479,
4948,56519511,0.508655,0.740615,
4949,56530680,0.508847,0.740436,
4950,56540951,0.50891,0.74014,
4951,56551964,0.508932,0.741819,
4952,56562197,0.508928,0.744752,
4953,56572633,0.47791,0.777761,
4954,56685566,0.459815,0.729758,
4955,56696862,0.457322,0.716823,
4956,56707754,0.455756,0.705136,
4957,56719252,0.454724,0.690126,
4958,56730561,0.454152,0.680223,
4959,56741039,0.453728,0.670298,
4960,56752664,0.453127,0.662295,
4961,56763797,0.452311,0.65572,
4962,56774329,0.451553,0.649779,
4963,56785962,0.451251,0.643967,
4964,56797005,0.451087,0.638667,
4965,56807582,0.450965,0.634312,
4966,56819158,0.451001,0.630421,
4967,56830441,0.451105,0.626649,
4968,56840775,0.451256,0.623253,
4969,56852517,0.451125,0.619709,
4970,56863823,0.45091,0.616778,
4971,56874038,0.450675,0.61385,
4972,56885841,0.450625,0.611321,
4973,56897130,0.450672,0.608937,
4974,56907441,0.450721,0.607202,
4975,56919086,0.450742,0.605866,
4976,56930422,0.450743,0.604635,
4977,56940693,0.450799,0.603385,
4978,56952331,0.451035,0.601999,
4979,56963627,0.451287,0.600835,
4980,56973983,0.451494,0.599955,
4981,56985801,0.451637,0.599614,
4982,56996911,0.451979,0.598985,
4983,57007348,0.452186,0.598193,
4984,57019076,0.452038,0.597117,
4985,57030309,0.451985,0.596132,
4986,57040555,0.452006,0.595356,
4987,57052287,0.452411,0.595025,
4988,57063575,0.452814,0.594902,
4989,57074025,0.453144,0.594651,
4990,57085607,0.453359,0.594189,
4991,57096909,0.453236,0.593529,
4992,57107182,0.453169,0.592992,
4993,57119042,0.452811,0.592241,
4994,57130261,0.45253,0.591775,
4995,57140532,0.452262,0.591406,
4996,57152365,0.452157,0.591297,
4997,57163645,0.452146,0.591314,
4998,57173960,0.452114,0.591484,
4999,57185614,0.4522,0.591923,
5000,57196871,0.452263,0.592409,
5001,57207203,0.452394,0.592795,
5002,57218778,0.452312,0.592066,
5003,57230153,0.45157,0.586414,
5004,57240450,0.450098,0.572888,
5005,57252240,0.447451,0.549477,
5006,57263477,0.44465,0.525202,
5007,57273797,0.441911,0.504499,
5008,57285477,0.439579,0.486776,
5009,57296906,0.437512,0.472252,
5010,57307031,0.435553,0.459023,
5011,57318827,0.433671,0.44812,
5012,57330202,0.431495,0.438795,
5013,57340339,0.429586,0.431319,
5014,57352101,0.427834,0.424981,
5015,57363419,0.426419,0.418824,
5016,57373685,0.425148,0.413247,
5017,57385500,0.424059,0.408121,
5018,57396679,0.423311,0.404,
5019,57407012,0.422555,0.400185,
5020,57418738,0.421681,0.396174,
5021,57429941,0.420753,0.392179,
5022,57440269,0.419961,0.38815,
5023,57452034,0.419374,0.384934,
5024,57463304,0.419089,0.381924,
5025,57473639,0.418833,0.379205,
5026,57485357,0.417891,0.373735,
5027,57496646,0.416246,0.366282,
5028,57506950,0.414225,0.357147,
5029,57518565,0.412266,0.349552,
5030,57529934,0.410535,0.342895,
5031,57540199,0.408883,0.337042,
5032,57551927,0.407445,0.331766,
5033,57563284,0.406272,0.326894,
5034,57573539,0.405174,0.322543,
5035,57585233,0.404313,0.318774,
5036,57596597,0.403586,0.315444,
5037,57606861,0.40282,0.312221,
5038,57618593,0.402139,0.309208,
5039,57629860,0.401352,0.306176,
5040,57640141,0.400665,0.303836,
5041,57651957,0.399995,0.301405,
5042,57663171,0.399484,0.298948,
5043,57673481,0.399032,0.296318,
5044,57685233,0.398604,0.294089,
5045,57696458,0.398997,0.292042,
5046,57706656,0.399911,0.290105,
5047,57718383,0.401417,0.28795,
5048,57729760,0.402875,0.285895,
5049,57740010,0.404248,0.284073,
5050,57751675,0.40561,0.282505,
5051,57763080,0.406677,0.2813,
5052,57773336,0.407687,0.280223,
5053,57785061,0.408646,0.279372,
5054,57796430,0.409552,0.278758,
5055,57806465,0.410436,0.278542,
5056,57818366,0.411273,0.278414,
5057,57829631,0.412121,0.278242,
5058,57839941,0.412852,0.277908,
5059,57851623,0.413421,0.277306,
5060,57863017,0.41407,0.276874,
5061,57873097,0.414711,0.276599,
5062,57884908,0.415329,0.276496,
5063,57896321,0.415829,0.276112,
5064,57906694,0.41624,0.275485,
5065,57918352,0.416597,0.275074,
5066,57929603,0.417009,0.274741,
5067,57939830,0.41738,0.274609,
5068,57951410,0.417694,0.274321,
5069,57963005,0.41839,0.274272,
5070,57973286,0.41972,0.274195,
5071,57985034,0.421931,0.274304,
5072,57996226,0.423921,0.274265,
5073,58006455,0.42557,0.274283,
5074,58018337,0.427257,0.273969,
5075,58029566,0.429094,0.273472,
5076,58039755,0.430725,0.272876,
5077,58051518,0.43215,0.272306,
5078,58062910,0.433359,0.271822,
5079,58073022,0.434586,0.27137,
5080,58084791,0.435629,0.271404,
5081,58096139,0.436662,0.271585,
5082,58106398,0.437716,0.271914,
5083,58118200,0.438643,0.272257,
5084,58129368,0.439606,0.272396,
5085,58139653,0.440353,0.27245,
5086,58151363,0.441171,0.272435,
5087,58162649,0.44186,0.272503,
5088,58173047,0.442654,0.272391,
5089,58184667,0.443283,0.271996,
5090,58196003,0.443962,0.271259,
5091,58206296,0.444565,0.270601,
5092,58218015,0.445231,0.270069,
5093,58229384,0.445832,0.269847,
5094,58239623,0.446327,0.269779,
5095,58251261,0.446841,0.269836,
5096,58262689,0.447357,0.269917,
5097,58272838,0.4479,0.27004,
5098,58284625,0.44832,0.270065,
5099,58295920,0.448677,0.269992,
5100,58306215,0.449009,0.269978,
5101,58317951,0.449285,0.269945,
5102,58329297,0.449541,0.269825,
5103,58339477,0.449681,0.269517,
5104,58351266,0.449812,0.269316,
5105,58362514,0.450076,0.269321,
5106,58372857,0.450664,0.269446,
5107,58384473,0.451589,0.269685,
5108,58395879,0.452706,0.270148,
5109,58406146,0.453739,0.270822,
5110,58417745,0.454852,0.271541,
5111,58429216,0.455782,0.272115,
5112,58439484,0.456554,0.272441,
5113,58451129,0.457101,0.272579,
5114,58462380,0.457628,0.272703,
5115,58472673,0.458136,0.27266,
5116,58484435,0.45868,0.272939,
5117,58495785,0.45919,0.272918,
5118,58506076,0.459612,0.273063,
5119,58517671,0.459945,0.272875,
5120,58528996,0.460181,0.272822,
5121,58539301,0.46046,0.272648,
5122,58551058,0.460533,0.27225,
5123,58562403,0.460605,0.271762,
5124,58572566,0.460652,0.271263,
5125,58584346,0.460845,0.271196,
5126,58595727,0.461047,0.271261,
5127,58605954,0.461272,0.271519,
5128,58617630,0.461599,0.271741,
5129,58629020,0.461888,0.272203,
5130,58639208,0.462147,0.27277,
5131,58650936,0.462514,0.273521,
5132,58662270,0.463086,0.274146,
5133,58672793,0.464081,0.274755,
5134,58684220,0.465464,0.275143,
5135,58695558,0.467101,0.275579,
5136,58705809,0.468479,0.276006,
5137,58717577,0.469661,0.276653,
5138,58728823,0.470736,0.277304,
5139,58739177,0.471709,0.277861,
5140,58750744,0.472593,0.27831,
5141,58762234,0.473297,0.278657,
5142,58772477,0.474083,0.279021,
5143,58784084,0.474792,0.279559,
5144,58795414,0.475604,0.280008,
5145,58805729,0.476291,0.280231,
5146,58817453,0.477036,0.280274,
5147,58828748,0.477604,0.280238,
5148,58839026,0.478166,0.280122,
5149,58850743,0.47851,0.279916,
5150,58862072,0.478857,0.279681,
5151,58872408,0.479246,0.279491,
5152,58884042,0.479784,0.279383,
5153,58895415,0.48033,0.279512,
5154,58905755,0.480731,0.279785,
5155,58917313,0.481177,0.280055,
5156,58928667,0.481454,0.28036,
5157,58938941,0.481648,0.280709,
5158,58950745,0.481802,0.281189,
5159,58962017,0.481955,0.281659,
5160,58972269,0.482062,0.282026,
5161,58984056,0.48215,0.282288,
